rosenbrock 500 16 0.05 0.7

Generation	Champ Fitness					Avg Fitness			%Identical
0			-0.16762310535932284				-13205.364				1.0
1			-0.42826281140796707				-6135.72				7.199999999999999
2			-0.20596520339898283				-3364.828				9.8
3			-0.08143793510348099				-3284.882				8.799999999999999
4			-0.337421460204943				-3166.09				8.200000000000001
5			-0.0				-3364.832				7.8
6			-0.0				-4008.344				10.6
7			-0.07630165016530951				-3112.972				9.2
8			-0.0385058773567853				-3332.506				10.4
9			-0.0385058773567853				-3772.452				11.0
10			-0.0385058773567853				-2931.614				10.6
11			-0.03299768920391481				-2602.978				10.8
12			-0.0385058773567853				-2628.398				9.8
13			-0.0385058773567853				-2820.352				11.4
14			-0.08143793510348099				-2659.012				9.2
15			-0.08143793510348099				-2884.952				10.2
16			-0.08143793510348099				-3079.906				10.2
17			-0.0017743744790435756				-3553.078				9.8
18			-0.009935551064926385				-2901.602				9.4
19			-0.032997689203910205				-2711.564				9.4
20			-0.14349965359491745				-3418.174				9.6
21			-0.0385058773567853				-3780.062				12.4
22			-0.0385058773567853				-3195.898				11.0
23			-0.04595044552261114				-3284.606				13.0
24			-0.0385058773567853				-4009.632				10.2
25			-0.04595044552261114				-3961.866				9.6
26			-0.04595044552261114				-3474.454				8.6
27			-0.08515105463977082				-3499.75				12.0
28			-0.07822916126216624				-3020.148				12.4
29			-0.07822916126216624				-3647.218				8.6
30			-0.07630165016530904				-3368.454				8.200000000000001
31			-0.07630165016530904				-3319.622				8.799999999999999
32			-0.10857681833843358				-3438.742				11.200000000000001
33			-0.0017743744790435416				-3491.428				11.200000000000001
34			-0.04595044552261114				-3804.238				12.0
35			-0.0017743744790435416				-3202.072				13.0
36			-0.0017743744790435416				-3579.018				12.0
37			-0.0				-4021.7				14.2
38			-0.0017743744790435756				-3014.934				10.4
39			-0.0				-3873.582				12.4
40			-0.009935551064928706				-3523.496				12.8
41			-0.009935551064928706				-3845.634				10.8
42			-0.0				-3333.454				14.799999999999999
43			-0.0				-3477.414				12.8
44			-0.0				-4077.086				13.8
45			-0.03850587735678516				-3791.534				13.600000000000001
46			-0.07630165016530904				-4281.696				15.4
47			-0.07822916126217468				-2881.656				14.000000000000002
48			-0.08143793510348099				-3286.898				14.2
49			-0.07630165016530904				-3453.918				12.2
50			-0.009935551064928706				-4096.778				12.0
51			-0.009935551064928706				-3413.184				14.399999999999999
52			-0.009935551064928706				-2944.708				14.6
53			-0.0				-2972.736				15.0
54			-0.0017743744790435416				-2397.674				17.2
55			-0.009935551064928706				-2349.4				18.2
56			-0.009935551064928706				-3250.634				14.6
57			-0.0017743744790435416				-3212.068				12.4
58			-0.0017743744790435416				-2644.65				14.399999999999999
59			-0.0017743744790435416				-2897.58				19.400000000000002
60			-0.0017743744790435416				-2681.358				15.0
61			-0.0017743744790435416				-2414.886				17.0
62			-0.03299768920391481				-4190.97				13.4
63			-0.009935551064928706				-3987.242				12.4
64			-0.0017743744790435416				-2764.446				12.0
65			-0.0017743744790435416				-2765.912				14.6
66			-0.009935551064928706				-3241.276				14.2
67			-0.0				-3592.062				15.4
68			-0.04595044552261114				-2697.396				19.2
69			-0.0017743744790435416				-2913.732				15.6
70			-0.0017743744790435416				-2082.066				13.4
71			-0.0017743744790435756				-3155.984				15.6
72			-0.0017743744790435416				-2942.422				16.6
73			-0.0385058773567853				-2999.52				17.0
74			-0.0385058773567853				-2942.356				16.6
75			-0.009935551064928706				-3562.292				16.6
76			-0.009935551064928706				-2223.626				13.8
77			-0.07630165016530904				-3322.704				14.000000000000002
78			-0.04595044552260595				-3534.666				13.200000000000001
79			-0.009935551064928706				-3420.358				16.8
80			-0.0017743744790435416				-3069.044				13.600000000000001
81			-0.0385058773567853				-2862.142				17.599999999999998
82			-0.0017743744790435416				-2379.656				17.599999999999998
83			-0.0017743744790435416				-2325.0				20.200000000000003
84			-0.009935551064926385				-3036.4				15.8
85			-0.0017743744790435416				-3490.94				17.4
86			-0.009935551064926385				-3385.826				20.0
87			-0.0				-2672.732				19.0
88			-0.032997689203910205				-3170.852				17.599999999999998
89			-0.0				-2466.554				18.4
90			-0.0				-2412.208				20.200000000000003
91			-0.0				-3472.164				18.4
92			-0.0017743744790435416				-2787.142				15.6
93			-0.0				-3839.34				16.2
94			-0.032997689203910205				-3082.89				20.4
95			-0.07630165016530904				-3015.974				19.8
96			-0.07630165016530904				-2664.388				15.6
97			-0.08143793510348099				-3302.182				14.2
98			-0.08515105463976208				-3583.174				16.6
99			-0.0				-2501.016				19.400000000000002
100			-0.0				-3146.944				14.399999999999999
101			-0.0385058773567853				-3630.688				15.6
102			-0.0385058773567853				-2530.584				16.400000000000002
103			-0.0017743744790435416				-3183.942				15.2
104			-0.0017743744790435416				-2235.694				15.0
105			-0.0				-2685.142				13.8
106			-0.0				-2592.608				16.400000000000002
107			-0.03299768920391481				-2445.008				17.599999999999998
108			-0.0385058773567853				-2845.978				14.000000000000002
109			-0.0				-3090.032				14.6
110			-0.03299768920391481				-2935.412				20.200000000000003
111			-0.03299768920391481				-2767.816				15.4
112			-0.03299768920391481				-2655.3				16.8
113			-0.03299768920391481				-3291.872				17.4
114			-0.0017743744790435756				-2286.394				16.2
115			-0.0017743744790435756				-3067.874				16.6
116			-0.009935551064926385				-2579.214				16.2
117			-0.009935551064926385				-2872.754				19.400000000000002
118			-0.03299768920391481				-3008.348				16.0
119			-0.0385058773567853				-2950.988				16.6
120			-0.009935551064926385				-3085.062				15.8
121			-0.009935551064926385				-2897.506				16.0
122			-0.03299768920391481				-2836.81				18.6
123			-0.0017743744790435756				-2377.214				16.6
124			-0.0				-3358.676				18.4
125			-0.0				-3120.56				18.6
126			-0.009935551064928706				-2879.68				15.4
127			-0.009935551064928706				-2545.366				17.0
128			-0.0017743744790435416				-2666.588				16.6
129			-0.0017743744790435416				-2974.666				18.6
130			-0.0017743744790435416				-2713.274				20.0
131			-0.0017743744790435416				-3561.116				20.200000000000003
132			-0.0017743744790435416				-3587.716				17.0
133			-0.0017743744790435416				-2507.332				18.8
134			-0.0017743744790435416				-2743.376				16.400000000000002
135			-0.032997689203910205				-3425.206				15.2
136			-0.009935551064928706				-3207.994				18.0
137			-0.032997689203910205				-3097.87				18.6
