rosenbrock 500 16 0.05 0.7

Generation	Champ Fitness					Avg Fitness			%Identical
0			-0.5668396253119437				-12604.838				0.6
1			-25.80625231977587				-34406.906				15.4
2			-109.03801675663439				-44894.35				13.4
3			-2.008322295228176				-49298.774				14.2
4			-117.42396183055021				-51180.61				14.2
5			-9.66751823042655				-52684.654				12.8
6			-91.31780356562953				-54702.776				13.200000000000001
7			-12.254115731372975				-54822.822				13.0
8			-8.29970905520766				-55102.62				14.799999999999999
9			-0.7443882302979609				-53913.146				16.0
10			-1.6242674829617005				-53284.35				11.0
11			-3.1808568585028154				-53599.048				11.799999999999999
12			-11.963458291926578				-53939.764				10.0
13			-35.17693325002463				-55127.492				13.200000000000001
14			-0.13839293171037736				-56148.02				12.0
15			-1.8964941322512068				-55940.762				14.6
16			-164.44184230446368				-56589.29				16.2
17			-1.9206175840156052				-53981.694				13.0
18			-9.634318329935791				-56170.574				15.0
19			-0.9390266453280545				-57575.098				16.8
20			-139.52078644817794				-56916.658				13.200000000000001
21			-1.0765539708280651				-56965.574				12.2
22			-48.45921118973408				-57433.356				13.200000000000001
23			-4.558909040544412				-56811.846				13.4
24			-20.141211473243782				-55260.306				10.6
25			-6.281607301837744				-54662.43				13.8
26			-39.33073621907163				-54686.092				17.0
27			-1.8841273156555127				-54372.288				16.400000000000002
28			-2.193460327342822				-55735.57				15.2
29			-2.834969130998484				-55770.312				14.799999999999999
30			-4.140232344907426				-55663.186				13.4
31			-0.8235255685677342				-54584.922				13.0
32			-2.364561821592578				-54743.632				16.400000000000002
33			-17.96297020591113				-55651.598				11.600000000000001
34			-55.176755871702895				-55806.38				16.400000000000002
35			-2.5044612865161087				-55795.298				16.8
36			-66.42398355939461				-58859.27				15.8
37			-0.7443882302979609				-57205.67				17.4
38			-2.93405975668721				-59853.724				20.0
39			-73.92376604922742				-59305.046				16.6
40			-3.496126722620664				-57950.9				17.599999999999998
41			-99.15950760369125				-59121.142				18.6
42			-2.912951736393357				-59028.312				18.6
43			-1.7948652227775639				-58624.796				18.2
44			-15.259401161916664				-57744.632				17.8
45			-8.871187123634598				-58331.25				19.6
46			-260.89461347859424				-57666.658				19.6
47			-15.174334657610308				-58967.986				21.2
48			-2.364561821592578				-58819.41				23.0
49			-33.41705649248261				-57549.698				19.400000000000002
50			-10.806708625508687				-57790.274				22.0
51			-4.140232344907426				-58154.184				23.599999999999998
52			-14.890245537420066				-59817.348				23.200000000000003
53			-1.7948652227775639				-59365.016				20.4
54			-25.106527359645344				-59433.786				20.8
55			-75.59363927250642				-60229.864				19.400000000000002
56			-11.87044169123729				-58165.57				20.0
57			-33.61973369305666				-58846.574				19.0
58			-56.69593024656625				-61543.88				20.8
59			-1.8964941322512068				-60122.758				22.0
60			-185.10357874067603				-60851.698				23.799999999999997
61			-3.1011814726569202				-60293.902				25.6
62			-72.192489772292				-60844.538				22.6
63			-41.8395752025698				-58492.686				24.6
64			-5.342360707390677				-58550.726				21.0
65			-4.114366446761902				-59361.554				19.0
66			-21.77273313830588				-57450.706				22.2
67			-153.58351895235634				-57094.952				19.400000000000002
68			-90.7549236157209				-58415.624				22.400000000000002
69			-4.358616395876495				-58672.212				19.400000000000002
70			-1.4607104799990411				-55392.83				18.8
71			-9.71274970248481				-59905.574				20.4
72			-1.3901588437653192				-58402.076				19.8
73			-87.91536807258205				-58932.844				21.2
74			-34.641740282365554				-56928.162				21.4
75			-2.6150625827673086				-57729.704				18.4
76			-1.6416363682320754				-59048.116				18.0
77			-10.331500276192823				-59122.36				18.4
78			-10.430841005315276				-58671.868				20.4
79			-249.56764714012192				-58099.51				22.400000000000002
80			-2.008322295228176				-56955.066				19.400000000000002
81			-9.66751823042655				-57880.216				18.8
82			-4.358616395876495				-59576.948				21.4
83			-10.817036182664816				-59502.944				22.2
84			-72.192489772292				-59460.108				21.2
85			-29.02658827136103				-60207.778				24.4
86			-34.394957370815696				-60454.222				20.8
87			-9.300054203858828				-61641.878				22.0
88			-8.202437148578435				-61871.02				23.0
89			-91.31780356562953				-58691.746				20.8
90			-5.675086963417648				-60771.634				23.0
91			-112.98149160682755				-60058.93				20.8
92			-4.241349813553223				-60944.696				21.0
93			-2.122265990323125				-61069.438				22.0
94			-78.82643900750332				-58826.382				23.599999999999998
95			-18.36228014511323				-61141.722				19.6
96			-87.91536807258205				-61957.788				24.8
97			-188.11562287654118				-61581.448				22.6
98			-44.49639027724381				-62104.624				24.4
99			-21.14853882390192				-61263.764				20.599999999999998
100			-2.8179053364415987				-60186.452				22.2
101			-67.60839123626926				-62118.29				20.4
102			-253.410874857968				-61585.404				21.6
103			-105.096620780373				-59648.718				20.599999999999998
104			-93.27638661438148				-61548.65				25.0
105			-54.25797637054687				-60957.012				23.599999999999998
106			-2.358257204774847				-61198.85				25.0
107			-48.084115165240505				-61768.676				28.4
108			-2.93405975668721				-59444.304				24.2
109			-3.812243863855649				-61332.354				25.6
110			-34.641740282365554				-61440.906				24.0
111			-4.789746823486843				-59711.35				23.200000000000003
112			-54.25797637054687				-61191.99				22.0
113			-133.3019373703752				-60422.408				24.4
114			-9.832627293705				-58709.684				23.400000000000002
115			-84.3722360946852				-59061.152				21.2
116			-73.66214484979834				-61649.226				23.0
117			-24.79453071682572				-61795.88				23.400000000000002
118			-172.14736945731556				-61394.228				25.4
119			-71.62686164091794				-61973.816				25.2
120			-7.556716201041181				-62756.532				27.6
121			-38.49028521103802				-60900.844				27.200000000000003
122			-594.1584907824619				-62012.898				24.0
123			-47.271607155500746				-61438.794				24.0
124			-256.0527387138978				-62725.668				24.8
125			-1.215682431312831				-62774.552				21.8
126			-84.59958307225452				-61132.31				23.799999999999997
127			-1.8841273156555127				-63007.816				23.599999999999998
128			-15.81037074877742				-60270.556				21.2
129			-18.36228014511323				-61353.472				23.0
130			-206.9956112168729				-63029.778				24.8
131			-280.74947011921756				-61461.98				23.0
132			-12.254115731372975				-59861.98				21.2
133			-9.300054203858828				-60421.776				24.2
134			-9.71274970248481				-59274.446				20.599999999999998
135			-12.125094878925232				-62164.1				25.0
136			-203.15466517550624				-59397.66				22.400000000000002
137			-17.378395113463768				-59821.15				21.6
138			-23.36636620257122				-60296.566				23.200000000000003
139			-70.41181718030253				-62191.242				26.400000000000002
140			-223.13267026360344				-62317.37				24.0
141			-59.57592449950859				-60868.094				25.2
142			-217.18951203371495				-59724.246				26.0
143			-5.1820036093532185				-62253.326				24.2
144			-145.01040190823602				-61556.672				25.8
145			-72.79383362002098				-63274.622				26.200000000000003
146			-3.215082005693559				-61824.16				25.0
147			-28.563408537307335				-60397.022				22.0
148			-1.147181879740158				-60970.73				23.799999999999997
149			-6.659635981251709				-60735.324				24.6
150			-16.61179970853783				-61486.288				22.400000000000002
151			-65.73042013090222				-59367.986				18.8
152			-2.0511768977743596				-60625.548				24.2
153			-5.9232534258774905				-59487.556				22.400000000000002
154			-2.008322295228176				-61292.318				20.599999999999998
155			-12.176357213924593				-60699.154				25.4
156			-6.450398739076693				-61901.302				25.8
157			-27.361812901050516				-61858.534				21.6
158			-4.16737122814238				-61225.172				27.0
159			-10.190088956706578				-61169.848				24.0
160			-10.831971437360135				-60922.328				23.799999999999997
161			-42.54302510745806				-59774.038				23.799999999999997
162			-33.41705649248261				-60681.628				21.2
163			-18.961496635502797				-60803.908				19.0
164			-1.8841273156555127				-59557.626				23.0
165			-2.2420288768951577				-58789.59				23.599999999999998
166			-35.88473483640767				-58907.414				21.6
167			-49.20868663030111				-61062.22				20.4
168			-36.90434267954491				-60351.402				23.799999999999997
169			-30.26031835565563				-60122.262				23.599999999999998
170			-24.302854564114234				-58258.776				21.4
171			-4.16737122814238				-60351.088				21.0
172			-49.63145012247236				-61578.13				25.0
173			-101.81434609259948				-58193.912				20.8
174			-1.0795694022986155				-61632.678				22.2
175			-1.0765539708280651				-62099.098				25.6
176			-86.0393510850602				-62706.942				22.6
177			-82.78544332976954				-61731.298				23.200000000000003
178			-8.590366494654045				-61538.19				24.4
179			-2.205933570931595				-62293.184				26.6
180			-3.3435157358961005				-60372.004				27.800000000000004
181			-74.13076950707006				-60646.98				24.2
182			-144.1919469946274				-59964.888				25.8
183			-34.64251838193715				-61959.114				25.0
184			-64.72144730067888				-62227.788				28.4
185			-15.81037074877742				-60046.56				26.400000000000002
186			-33.41705649248261				-60867.228				22.8
187			-75.59363927250642				-62948.226				22.2
188			-2.5876310253013886				-61213.068				25.4
189			-21.941225397442015				-61675.566				27.200000000000003
190			-53.61743191370073				-61355.774				23.400000000000002
191			-1.1743207629751127				-61747.566				24.8
192			-461.14546722262975				-60867.506				24.8
193			-1.0765539708280651				-60516.968				22.6
194			-1.3901588437653192				-61767.358				21.8
195			-14.378040800265918				-61941.526				23.200000000000003
196			-14.232319187560009				-60077.64				24.8
197			-1.147181879740158				-63666.59				25.8
198			-21.343268884398277				-64146.82				30.2
199			-103.13726613592114				-63452.34				27.0
200			-1.9876328877737648				-61345.74				24.4
201			-82.50802363447895				-63104.41				27.6
202			-2.523398787412226				-61007.418				27.6
203			-6.7935548404252994				-59609.202				24.4
204			-2.93405975668721				-62194.184				22.0
205			-66.30764052686679				-60487.282				25.8
206			-226.26336394144096				-61076.974				25.0
207			-1.3901588437653192				-60129.13				23.599999999999998
208			-5.452363647436351				-59591.872				21.8
209			-1.9932451378754235				-60682.82				19.2
210			-1.215682431312831				-59413.114				22.2
211			-172.80061834082971				-62153.076				22.6
212			-1.1743207629751127				-62111.086				23.200000000000003
213			-2.4751518838834263				-59617.288				25.4
214			-117.42396183055021				-61407.48				24.0
215			-42.2142668044896				-59239.582				26.0
216			-10.430841005315276				-61023.582				25.0
217			-77.07290529874867				-61811.736				23.799999999999997
218			-1.3811125493536678				-59251.104				22.6
219			-12.125094878925232				-59553.362				23.400000000000002
220			-1.147181879740158				-58215.968				25.6
221			-1.1743207629751127				-58109.866				21.4
222			-8.871187123634598				-58527.86				23.599999999999998
223			-2.364561821592578				-60251.586				20.8
224			-17.941888792365468				-60341.45				22.400000000000002
225			-156.5105716740715				-57873.114				22.6
226			-3.989879384219341				-59728.804				21.4
227			-30.26031835565563				-59514.81				22.6
228			-18.36228014511323				-59505.878				21.8
229			-81.82220986486584				-58781.462				20.200000000000003
230			-4.917996671495834				-59430.42				22.6
231			-38.49028521103802				-57728.862				20.0
232			-1.4607104799990411				-59589.118				19.0
233			-29.1080049210659				-60035.492				21.0
234			-29.516361154679643				-58487.19				17.599999999999998
235			-94.09785695946064				-59113.624				20.200000000000003
236			-54.25797637054687				-58873.27				22.400000000000002
237			-89.27651728307855				-58547.366				24.0
